"","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","stateProvince","habitat","cl10902","scientificName","basisOfRecord","kingdom","phylum","class","order","family","taxonRank","dataResourceName"
"549",-35.545933,148.877855,488,"Australian Capital Territory","","Eucalypt Medium Open","Pseudemoia spenceri","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","iNaturalist Australia"
"550",-35.5456000345121,149.07,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Pseudechis porphyriacus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"551",-35.545574,148.956177,126,"Australian Capital Territory","","Eucalypt Medium Open","Austrelaps ramsayi","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","iNaturalist Australia"
"552",-35.5453000345117,149.084,200,"Australian Capital Territory","","Non Forest","Chelodina (Chelodina) longicollis","UNKNOWN","Animalia","Chordata","Reptilia","Testudines","Chelidae","species","ACT Wildlife Atlas"
"553",-35.5452000345116,149.09,200,"Australian Capital Territory","","Non Forest","Anilios nigrescens","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Typhlopidae","species","ACT Wildlife Atlas"
"554",-35.5452000345116,149.09,200,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"555",-35.5452000345116,149.09,200,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"556",-35.5452000345116,149.09,200,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"557",-35.5452000345116,149.09,200,"Australian Capital Territory","","Non Forest","Delma inornata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","ACT Wildlife Atlas"
"558",-35.5448000345111,149.115,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Amphibolurus muricatus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"559",-35.5436000345096,148.799,1000,"Australian Capital Territory","","Eucalypt Medium Woodland","Pseudemoia entrecasteauxii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"560",-35.5434000345093,149.089,500,"Australian Capital Territory","","Other forest - unallocated type","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"561",-35.5434000345093,149.089,500,"Australian Capital Territory","","Other forest - unallocated type","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"562",-35.5430000345089,149.112,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Lampropholis guichenoti","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"563",-35.5430000345089,149.112,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Ctenotus taeniolatus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"564",-35.5430000345089,149.112,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"565",-35.5430000345089,149.112,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"566",-35.5430000345089,149.112,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Anilios nigrescens","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Typhlopidae","species","ACT Wildlife Atlas"
"567",-35.5429000345087,149.119,200,"Australian Capital Territory","","Non Forest","Pseudechis porphyriacus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"568",-35.5412000345066,149.111,200,"Australian Capital Territory","","Non Forest","Amphibolurus muricatus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"569",-35.5412000345066,149.111,200,"Australian Capital Territory","","Non Forest","Lampropholis guichenoti","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"570",-35.5412000345066,149.111,200,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"571",-35.5412000345066,149.111,200,"Australian Capital Territory","","Non Forest","Diporiphora nobbi","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"572",-35.5412000345066,149.113,200,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"573",-35.5403000345054,149.113,200,"Australian Capital Territory","","Non Forest","Pseudechis porphyriacus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"574",-35.5398000345048,149.088,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"575",-35.5398000345048,149.088,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Suta","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","genus","ACT Wildlife Atlas"
"576",-35.5398000345048,149.088,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Anilios nigrescens","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Typhlopidae","species","ACT Wildlife Atlas"
"577",-35.5396000345046,149.102,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Intellagama lesueurii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"578",-35.5388000345035,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"579",-35.5388000345035,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"580",-35.5388000345035,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Ctenotus taeniolatus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"581",-35.5388000345035,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Menetia greyii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"582",-35.5388000345035,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Lialis burtonis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","ACT Wildlife Atlas"
"583",-35.5388000345035,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Diporiphora nobbi","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"584",-35.5388000345035,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"585",-35.5388000345035,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Chelodina (Chelodina) longicollis","UNKNOWN","Animalia","Chordata","Reptilia","Testudines","Chelidae","species","ACT Wildlife Atlas"
"586",-35.5388000345035,149.096,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"587",-35.5388000345035,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Anilios nigrescens","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Typhlopidae","species","ACT Wildlife Atlas"
"588",-35.5388000345035,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Diplodactylus vittatus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Diplodactylidae","species","ACT Wildlife Atlas"
"589",-35.5388000345035,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Carlia tetradactyla","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"590",-35.5386000345033,148.886,200,"Australian Capital Territory","","Eucalypt Medium Open","Egernia saxatilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"591",-35.5385000345032,149.111,500,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"592",-35.5385000345032,149.111,500,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"593",-35.538400034503,148.841,200,"Australian Capital Territory","","Eucalypt Medium Open","Egernia cunninghami","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"594",-35.5383000345029,148.851,200,"Australian Capital Territory","","Eucalypt Medium Open","Austrelaps ramsayi","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"595",-35.5380000345025,148.871,200,"Australian Capital Territory","","Eucalypt Medium Open","Pseudemoia","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","genus","ACT Wildlife Atlas"
"596",-35.5380000345025,148.872,200,"Australian Capital Territory","","Eucalypt Medium Open","Notechis scutatus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"597",-35.5380000345025,148.871,500,"Australian Capital Territory","","Eucalypt Medium Open","Eulamprus heatwolei","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"598",-35.5380000345025,148.871,500,"Australian Capital Territory","","Eucalypt Medium Open","Pseudemoia entrecasteauxii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"599",-35.5379000345024,149.097,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Intellagama lesueurii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"600",-35.5379000345024,149.097,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Eulamprus heatwolei","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"601",-35.5379000345024,149.097,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Chelodina (Chelodina) longicollis","UNKNOWN","Animalia","Chordata","Reptilia","Testudines","Chelidae","species","ACT Wildlife Atlas"
"602",-35.5379000345024,149.095,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"603",-35.5379000345024,149.095,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Eulamprus heatwolei","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"604",-35.5379000345024,149.095,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"605",-35.5379000345024,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"606",-35.5379000345024,149.095,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Intellagama lesueurii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"607",-35.5379000345024,149.095,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Diporiphora nobbi","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"608",-35.5379000345024,149.096,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Diplodactylus vittatus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Diplodactylidae","species","ACT Wildlife Atlas"
"609",-35.5379000345024,149.095,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Tiliqua scincoides","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"610",-35.5378000345023,149.099,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Diporiphora nobbi","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"611",-35.5378000345023,149.099,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"612",-35.5375000345019,149.12,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"613",-35.5370000345012,149.094,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"614",-35.5370000345012,149.094,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"615",-35.5370000345012,149.094,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Egernia cunninghami","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"616",-35.5370000345012,149.096,500,"Australian Capital Territory","","Eucalypt Medium Woodland","Pseudechis porphyriacus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"617",-35.5370000345012,149.094,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Ctenotus taeniolatus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"618",-35.5370000345012,149.094,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Eulamprus heatwolei","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"619",-35.5370000345012,149.094,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"620",-35.5370000345012,149.093,200,"Australian Capital Territory","","Non Forest","Intellagama lesueurii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"621",-35.5370000345012,149.094,200,"Australian Capital Territory","","Eucalypt Medium Woodland","Diporiphora nobbi","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"622",-35.5370000345012,149.093,200,"Australian Capital Territory","","Non Forest","Chelodina (Chelodina) longicollis","UNKNOWN","Animalia","Chordata","Reptilia","Testudines","Chelidae","species","ACT Wildlife Atlas"
"623",-35.5370000345012,148.935,500,"Australian Capital Territory","","Eucalypt Medium Open","Austrelaps ramsayi","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"624",-35.536815,148.88722,25,"Australian Capital Territory","","Eucalypt Medium Open","SCINCIDAE","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Scincidae","family","iNaturalist Australia"
"625",-35.536815,148.88722,25,"Australian Capital Territory","","Eucalypt Medium Open","Egernia saxatilis intermedia","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Scincidae","subspecies","iNaturalist Australia"
"626",-35.536800034501,148.887,200,"Australian Capital Territory","","Eucalypt Medium Open","Pseudemoia spenceri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
